Date Time,Address,Latitude,Longitude,Resolved Address,Minimum Temperature,Maximum Temperature,Temperature,Precipitation,Precipitation %,Wind speed,Wind gust,Visibility
09/07/2015,"Boston",42.35866,-71.05675,"Boston",65.57,92.93,79.27,0,0,11.86,0,10
09/08/2015,"Boston",42.35866,-71.05675,"Boston",73.13,93.83,80.2,0.28,12.5,7.3,0,9.07
09/09/2015,"Boston",42.35866,-71.05675,"Boston",71.87,92.93,80.87,0.02,8.33,12.99,1.34,10
09/10/2015,"Boston",42.35866,-71.05675,"Boston",64.85,75.83,70.38,0.1,37.5,10.64,1.12,9.52
09/11/2015,"Boston",42.35866,-71.05675,"Boston",62.87,71.15,65.5,0.49,29.17,10.11,30.2,8.73
09/12/2015,"Boston",42.35866,-71.05675,"Boston",61.79,70.07,65.49,0.03,4.17,6.26,0,9.62
09/13/2015,"Boston",42.35866,-71.05675,"Boston",62.69,66.11,64.18,0.11,29.17,9.26,0,6.55
09/14/2015,"Boston",42.35866,-71.05675,"Boston",56.75,71.69,64.76,0.04,12.5,15.26,34.67,10
09/15/2015,"Boston",42.35866,-71.05675,"Boston",61.61,82.85,72.35,0,0,10.76,0,10
09/16/2015,"Boston",42.35866,-71.05675,"Boston",65.39,80.15,72.31,0,0,7.01,0,9.96
09/17/2015,"Boston",42.35866,-71.05675,"Boston",64.67,87.89,76.26,0,0,7.25,0,9.93
09/18/2015,"Boston",42.35866,-71.05675,"Boston",64.67,84.83,74.04,0,0,7.53,42.05,9.94
09/19/2015,"Boston",42.35866,-71.05675,"Boston",61.97,77.99,69.71,0,0,9.68,0,9.03
09/20/2015,"Boston",42.35866,-71.05675,"Boston",58.73,74.93,69.38,0,0,11.65,0,10
09/21/2015,"Boston",42.35866,-71.05675,"Boston",52.97,65.93,59.82,0,0,11,1.12,10
09/22/2015,"Boston",42.35866,-71.05675,"Boston",57.65,67.91,62.92,0,0,9.44,0,9.99
09/23/2015,"Boston",42.35866,-71.05675,"Boston",53.51,67.19,61.28,0,0,5.47,0,9.93
09/24/2015,"Boston",42.35866,-71.05675,"Boston",58.37,72.95,64.69,0,0,8.7,0,9.98
09/25/2015,"Boston",42.35866,-71.05675,"Boston",55.49,65.93,60.24,0,0,8.96,0,9.94
09/26/2015,"Boston",42.35866,-71.05675,"Boston",50.63,62.87,56.73,0,0,9.82,0,9.99
09/27/2015,"Boston",42.35866,-71.05675,"Boston",47.57,63.95,57.6,0,0,6.82,0,9.97
09/28/2015,"Boston",42.35866,-71.05675,"Boston",56.75,77.09,67.33,0,0,6.69,0,9.95
09/29/2015,"Boston",42.35866,-71.05675,"Boston",65.75,82.85,72.48,0.02,12.5,9.29,1.12,7.29
09/30/2015,"Boston",42.35866,-71.05675,"Boston",57.83,76.91,68.41,2.1,54.17,13.16,37.13,6.83
10/01/2015,"Boston",42.35866,-71.05675,"Boston",53.87,58.73,56.05,0.07,4.17,16.66,38.03,10
10/02/2015,"Boston",42.35866,-71.05675,"Boston",49.91,53.87,51.54,0.09,33.33,20.16,36.91,9.87
10/03/2015,"Boston",42.35866,-71.05675,"Boston",48.83,53.87,51.98,0.03,20.83,21.93,34.9,9.44
10/04/2015,"Boston",42.35866,-71.05675,"Boston",51.89,54.95,53.09,0,0,18.39,33.78,10
10/05/2015,"Boston",42.35866,-71.05675,"Boston",48.83,60.89,54.07,0,0,9.15,0,9.99
10/06/2015,"Boston",42.35866,-71.05675,"Boston",47.57,64.13,55.9,0,0,5.38,0,9.94
10/07/2015,"Boston",42.35866,-71.05675,"Boston",51.53,70.97,61.2,0,0,7.15,0,9.96
10/08/2015,"Boston",42.35866,-71.05675,"Boston",51.71,60.89,55.76,0,0,8.76,0,9.95
10/09/2015,"Boston",42.35866,-71.05675,"Boston",53.51,70.79,62.53,0.25,16.67,14.53,39.37,9.22
10/10/2015,"Boston",42.35866,-71.05675,"Boston",48.47,59.99,53.59,0.03,8.33,9.7,35.79,10
10/11/2015,"Boston",42.35866,-71.05675,"Boston",48.47,67.91,58.04,0,0,13.81,0,9.99
10/12/2015,"Boston",42.35866,-71.05675,"Boston",51.71,75.11,61.88,0,0,7.89,0,9.94
10/13/2015,"Boston",42.35866,-71.05675,"Boston",55.67,70.97,62.39,0.04,20.83,7.46,0,7.71
10/14/2015,"Boston",42.35866,-71.05675,"Boston",52.61,66.83,60.97,0.01,8.33,12.74,0,9.98
10/15/2015,"Boston",42.35866,-71.05675,"Boston",47.39,60.89,53.54,0,0,8.51,0,9.98
10/16/2015,"Boston",42.35866,-71.05675,"Boston",49.55,60.89,54.87,0,0,12.11,1.34,9.99
10/17/2015,"Boston",42.35866,-71.05675,"Boston",41.81,53.87,48.62,0,0,11.82,2.01,9.98
10/18/2015,"Boston",42.35866,-71.05675,"Boston",33.71,45.95,38.86,0,0,11.15,27.96,10
10/19/2015,"Boston",42.35866,-71.05675,"Boston",30.47,47.93,40.06,0,0,10.81,1.12,10
10/20/2015,"Boston",42.35866,-71.05675,"Boston",45.95,65.03,56.84,0,0,11.8,0,10
10/21/2015,"Boston",42.35866,-71.05675,"Boston",53.69,59.81,56.3,0.08,12.5,6.33,0,9.44
10/22/2015,"Boston",42.35866,-71.05675,"Boston",51.89,72.95,62.78,0.01,8.33,10.8,1.34,8.36
10/23/2015,"Boston",42.35866,-71.05675,"Boston",40.55,56.75,48.71,0,0,13.61,33.55,10
10/24/2015,"Boston",42.35866,-71.05675,"Boston",37.85,48.83,44.36,0,0,5.74,0,10
10/25/2015,"Boston",42.35866,-71.05675,"Boston",48.65,61.79,54.75,0.03,12.5,11.54,32.44,9.87
10/26/2015,"Boston",42.35866,-71.05675,"Boston",43.61,51.17,46.88,0,0,8.53,0,10
10/27/2015,"Boston",42.35866,-71.05675,"Boston",37.49,53.15,45.72,0,0,5.72,0,9.97
10/28/2015,"Boston",42.35866,-71.05675,"Boston",42.71,63.05,52.51,0.26,33.33,16.11,39.82,8.28
10/29/2015,"Boston",42.35866,-71.05675,"Boston",56.93,74.93,66.85,0.92,33.33,17.12,39.82,8.72
10/30/2015,"Boston",42.35866,-71.05675,"Boston",42.71,60.89,52.81,0.03,4.17,13.01,30.65,10
10/31/2015,"Boston",42.35866,-71.05675,"Boston",37.49,52.07,45.88,0,0,6.77,0,10
11/01/2015,"Boston",42.35866,-71.05675,"Boston",47.93,61.97,54.32,0,0,10.77,1.34,10
11/02/2015,"Boston",42.35866,-71.05675,"Boston",52.61,63.95,56.43,0,0,7.32,0,9.99
11/03/2015,"Boston",42.35866,-71.05675,"Boston",46.49,72.95,59.21,0,0,7.76,0,9.96
11/04/2015,"Boston",42.35866,-71.05675,"Boston",48.65,59.99,54.96,0,0,6.76,0,9.94
11/05/2015,"Boston",42.35866,-71.05675,"Boston",49.91,73.85,63.56,0,0,11.99,30.42,9.29
11/06/2015,"Boston",42.35866,-71.05675,"Boston",61.97,72.95,67.04,0,0,14.51,31.76,10
11/07/2015,"Boston",42.35866,-71.05675,"Boston",51.71,66.65,58.77,0,0,13.1,33.33,10
11/08/2015,"Boston",42.35866,-71.05675,"Boston",44.51,55.85,50.03,0,0,11.64,1.12,10
11/09/2015,"Boston",42.35866,-71.05675,"Boston",42.53,58.91,50.25,0,0,8.88,0,10
11/10/2015,"Boston",42.35866,-71.05675,"Boston",44.87,52.07,49.16,0.06,16.67,7.12,1.12,9.87
11/11/2015,"Boston",42.35866,-71.05675,"Boston",45.95,49.91,47.53,0.54,70.83,16.39,32.66,4.73
11/12/2015,"Boston",42.35866,-71.05675,"Boston",45.95,55.85,49.06,0.04,20.83,7.21,1.12,7.88
11/13/2015,"Boston",42.35866,-71.05675,"Boston",46.85,58.91,52.98,0.01,8.33,17.47,38.03,10
11/14/2015,"Boston",42.35866,-71.05675,"Boston",36.77,46.85,42.14,0,0,16.32,42.5,10
11/15/2015,"Boston",42.35866,-71.05675,"Boston",36.59,52.79,45.53,0,0,9.82,0,10
11/16/2015,"Boston",42.35866,-71.05675,"Boston",40.91,60.89,51.22,0,0,10.55,0,10
11/17/2015,"Boston",42.35866,-71.05675,"Boston",32.81,44.15,38.66,0,0,6.68,0,10
11/18/2015,"Boston",42.35866,-71.05675,"Boston",32.81,47.21,40.71,0,0,6.13,0,9.99
11/19/2015,"Boston",42.35866,-71.05675,"Boston",42.53,54.05,49.48,0,0,9.02,0,10
11/20/2015,"Boston",42.35866,-71.05675,"Boston",45.77,59.99,55.19,0.75,45.83,12.61,1.79,8.05
11/21/2015,"Boston",42.35866,-71.05675,"Boston",38.57,46.85,41.97,0,4.17,7.59,0,10
11/22/2015,"Boston",42.35866,-71.05675,"Boston",36.95,48.65,43.27,0.23,41.67,6.79,1.12,8.89
11/23/2015,"Boston",42.35866,-71.05675,"Boston",30.47,40.91,37.06,0.06,8.33,13.65,30.42,10
11/24/2015,"Boston",42.35866,-71.05675,"Boston",28.49,42.89,36.31,0,0,8.1,0,10
11/25/2015,"Boston",42.35866,-71.05675,"Boston",29.75,44.15,38.48,0,0,6.03,0,10
11/26/2015,"Boston",42.35866,-71.05675,"Boston",40.55,57.83,48.11,0,0,9.7,1.34,9.47
11/27/2015,"Boston",42.35866,-71.05675,"Boston",48.83,63.95,55.81,0,0,14.01,31.54,8.8
11/28/2015,"Boston",42.35866,-71.05675,"Boston",40.91,57.65,49.08,0.23,41.67,9.67,0,9.3
11/29/2015,"Boston",42.35866,-71.05675,"Boston",31.73,42.89,36.64,0.01,4.17,9.53,0,10
11/30/2015,"Boston",42.35866,-71.05675,"Boston",27.95,37.85,33.38,0,0,8.66,0,10
12/01/2015,"Boston",42.35866,-71.05675,"Boston",31.73,44.33,39.6,0.09,20.83,6.03,0,9
12/02/2015,"Boston",42.35866,-71.05675,"Boston",38.93,50.09,43.7,0.36,41.67,4.1,0,2.86
12/03/2015,"Boston",42.35866,-71.05675,"Boston",40.91,50.99,46.58,0.01,4.17,14.15,40.04,8.98
12/04/2015,"Boston",42.35866,-71.05675,"Boston",37.49,47.93,43.02,0,0,10.6,27.96,10
12/05/2015,"Boston",42.35866,-71.05675,"Boston",38.57,51.89,43.39,0,0,6.75,0,9.99
12/06/2015,"Boston",42.35866,-71.05675,"Boston",35.51,57.83,44.93,0,0,8.24,0,9.47
12/07/2015,"Boston",42.35866,-71.05675,"Boston",37.49,55.85,45.49,0,0,6.95,0,8.73
12/08/2015,"Boston",42.35866,-71.05675,"Boston",36.95,42.89,40.37,0,0,10.75,1.12,9.96
12/09/2015,"Boston",42.35866,-71.05675,"Boston",36.95,45.95,41.65,0,0,7.03,0,10
12/10/2015,"Boston",42.35866,-71.05675,"Boston",43.97,57.83,48.96,0,0,5.26,0,9.59
12/11/2015,"Boston",42.35866,-71.05675,"Boston",43.97,57.83,50.46,0,0,7.67,0,5.65
12/12/2015,"Boston",42.35866,-71.05675,"Boston",50.45,59.99,53.55,0,0,7.4,0,9.95
12/13/2015,"Boston",42.35866,-71.05675,"Boston",45.95,51.89,49.32,0,0,6.4,0,10
12/14/2015,"Boston",42.35866,-71.05675,"Boston",45.95,53.33,48.07,0.23,16.67,4.25,0,4.81
12/15/2015,"Boston",42.35866,-71.05675,"Boston",49.91,60.89,54.75,0.22,33.33,14.3,41.16,9.61
12/16/2015,"Boston",42.35866,-71.05675,"Boston",38.57,46.85,41.39,0,0,8.68,0,10
12/17/2015,"Boston",42.35866,-71.05675,"Boston",39.65,51.17,46.28,0.48,41.67,8.37,0,7.2
12/18/2015,"Boston",42.35866,-71.05675,"Boston",38.93,51.89,46.45,0.12,29.17,10.06,1.12,8.15
12/19/2015,"Boston",42.35866,-71.05675,"Boston",32.81,39.83,36.74,0,0,15.42,37.58,10
12/20/2015,"Boston",42.35866,-71.05675,"Boston",30.83,40.91,35.81,0,0,10.24,0,10
12/21/2015,"Boston",42.35866,-71.05675,"Boston",32.99,51.89,45.34,0,0,15.99,41.16,10
12/22/2015,"Boston",42.35866,-71.05675,"Boston",49.01,58.91,53.69,0.29,50,9.07,1.34,7.87
12/23/2015,"Boston",42.35866,-71.05675,"Boston",45.95,54.59,49.31,0.59,29.17,7.22,1.12,6.86
12/24/2015,"Boston",42.35866,-71.05675,"Boston",49.01,68.99,57.85,0.33,25,8.45,31.54,6.11
12/25/2015,"Boston",42.35866,-71.05675,"Boston",52.79,61.25,56.78,0,0,5.23,0,9.91
12/26/2015,"Boston",42.35866,-71.05675,"Boston",41.99,53.87,46.33,0,0,6.96,0,10
12/27/2015,"Boston",42.35866,-71.05675,"Boston",40.91,50.09,46.3,0.25,54.17,6.06,31.76,7.19
12/28/2015,"Boston",42.35866,-71.05675,"Boston",28.85,35.87,32.08,0.01,8.33,13.18,32.44,10
12/29/2015,"Boston",42.35866,-71.05675,"Boston",24.89,39.11,32.22,0.88,70.83,17.96,31.54,3.43
12/30/2015,"Boston",42.35866,-71.05675,"Boston",24.89,35.69,28.25,0.02,4.17,6.39,0,6.7
12/31/2015,"Boston",42.35866,-71.05675,"Boston",22.73,46.67,38.52,0.08,25,7.72,0,6.41
01/01/2016,"Boston",42.35866,-71.05675,"Boston",33.89,40.73,37.94,0,0,12.36,30.2,9.92
01/02/2016,"Boston",42.35866,-71.05675,"Boston",30.83,38.93,34.54,0,0,13.32,1.12,10
01/03/2016,"Boston",42.35866,-71.05675,"Boston",30.65,42.89,36.45,0,0,11.8,0,10
01/04/2016,"Boston",42.35866,-71.05675,"Boston",14.81,34.61,25.44,0,0,12.12,1.12,9.29
01/05/2016,"Boston",42.35866,-71.05675,"Boston",7.79,24.89,17.22,0,0,9.97,0,10
01/06/2016,"Boston",42.35866,-71.05675,"Boston",20.57,43.97,31.82,0,0,9.96,0,10
01/07/2016,"Boston",42.35866,-71.05675,"Boston",26.51,41.99,32.99,0,0,6.33,0,10
01/08/2016,"Boston",42.35866,-71.05675,"Boston",29.75,41.99,35.91,0,0,10.84,0,10
01/09/2016,"Boston",42.35866,-71.05675,"Boston",38.03,40.91,39.36,0.02,8.33,6.06,0.67,6.85
01/10/2016,"Boston",42.35866,-71.05675,"Boston",38.93,57.83,48.78,1.33,54.17,14.83,39.15,4.75
01/11/2016,"Boston",42.35866,-71.05675,"Boston",25.79,48.83,33.31,0.06,4.17,19.54,37.8,10
01/12/2016,"Boston",42.35866,-71.05675,"Boston",21.65,36.95,29.94,0.12,16.67,9.44,0,9.44
01/13/2016,"Boston",42.35866,-71.05675,"Boston",21.65,32.81,26.36,0.02,8.33,19.91,36.91,10
01/14/2016,"Boston",42.35866,-71.05675,"Boston",20.93,28.85,24.94,0,0,10.51,0,9.74
01/15/2016,"Boston",42.35866,-71.05675,"Boston",26.87,40.91,34.1,0,0,6.37,0,10
01/16/2016,"Boston",42.35866,-71.05675,"Boston",33.71,41.99,37.55,1.16,54.17,9.27,1.12,6.44
01/17/2016,"Boston",42.35866,-71.05675,"Boston",29.03,35.87,32.78,0.13,20.83,9.21,0,8.42
01/18/2016,"Boston",42.35866,-71.05675,"Boston",19.13,28.85,24.92,0.08,29.17,16.37,39.59,7.6
01/19/2016,"Boston",42.35866,-71.05675,"Boston",15.35,23.99,19.76,0,0,22.27,44.74,10
01/20/2016,"Boston",42.35866,-71.05675,"Boston",18.95,31.91,25.31,0,0,18.59,37.8,10
01/21/2016,"Boston",42.35866,-71.05675,"Boston",21.47,31.91,26.17,0,0,13.83,33.55,10
01/22/2016,"Boston",42.35866,-71.05675,"Boston",18.77,30.65,24.57,0,0,11.43,29.08,10
01/23/2016,"Boston",42.35866,-71.05675,"Boston",19.85,31.91,27.32,0.38,33.33,19.97,43.84,6.92
01/24/2016,"Boston",42.35866,-71.05675,"Boston",17.87,35.87,27.18,0.04,8.33,11.07,31.54,9.79
01/25/2016,"Boston",42.35866,-71.05675,"Boston",25.43,34.07,30.39,0,0,6.95,0,10
01/26/2016,"Boston",42.35866,-71.05675,"Boston",28.67,49.01,39.99,0,0,14.51,36.01,10
01/27/2016,"Boston",42.35866,-71.05675,"Boston",32.81,44.69,40.89,0,0,12.04,1.34,10
01/28/2016,"Boston",42.35866,-71.05675,"Boston",26.51,41.99,33.43,0,0,8.22,0,10
01/29/2016,"Boston",42.35866,-71.05675,"Boston",33.89,39.83,36.18,0,0,7.27,0,9.8
01/30/2016,"Boston",42.35866,-71.05675,"Boston",29.75,42.89,35.89,0,0,13.37,31.54,10
01/31/2016,"Boston",42.35866,-71.05675,"Boston",38.93,55.85,44.71,0,0,12.14,30.42,10
02/01/2016,"Boston",42.35866,-71.05675,"Boston",39.29,64.13,50.3,0,0,14.17,32.66,10
02/02/2016,"Boston",42.35866,-71.05675,"Boston",36.77,48.83,41.6,0,0,6.82,0,10
02/03/2016,"Boston",42.35866,-71.05675,"Boston",35.69,55.85,45.33,0.34,29.17,15.61,39.37,9.3
02/04/2016,"Boston",42.35866,-71.05675,"Boston",45.95,55.85,52.73,0.06,8.33,10.42,1.34,9.74
02/05/2016,"Boston",42.35866,-71.05675,"Boston",25.79,41.81,32.3,0.98,75,13.49,34.45,4.93
02/06/2016,"Boston",42.35866,-71.05675,"Boston",23.63,34.97,29.3,0.02,4.17,10.27,0,10
02/07/2016,"Boston",42.35866,-71.05675,"Boston",29.75,43.97,35.31,0,0,9.3,0,10
02/08/2016,"Boston",42.35866,-71.05675,"Boston",17.87,37.85,24.54,0.37,54.17,21.49,44.74,4.02
02/09/2016,"Boston",42.35866,-71.05675,"Boston",19.85,28.85,23.98,0.02,8.33,6.41,0,9.66
02/10/2016,"Boston",42.35866,-71.05675,"Boston",23.81,34.97,29.96,0,0,6.56,0,7.9
02/11/2016,"Boston",42.35866,-71.05675,"Boston",12.65,30.65,23.07,0.01,4.17,16.67,38.25,9.38
02/12/2016,"Boston",42.35866,-71.05675,"Boston",7.79,22.91,16.13,0,0,11.56,29.3,10
02/13/2016,"Boston",42.35866,-71.05675,"Boston",-1.03,22.91,15.48,0,0,16.04,32.66,10
02/14/2016,"Boston",42.35866,-71.05675,"Boston",-9.31,10.85,1.51,0,0,17.46,35.57,10
02/15/2016,"Boston",42.35866,-71.05675,"Boston",4.55,33.71,15.48,0.2,20.83,6.44,0,8.33
02/16/2016,"Boston",42.35866,-71.05675,"Boston",30.47,54.05,44.85,0.73,62.5,15.27,47.42,6.66
02/17/2016,"Boston",42.35866,-71.05675,"Boston",33.71,44.87,38.49,0.03,8.33,10.67,30.42,10
02/18/2016,"Boston",42.35866,-71.05675,"Boston",24.89,33.71,30.68,0,0,12.04,0,10
02/19/2016,"Boston",42.35866,-71.05675,"Boston",20.75,36.77,29,0,0,8.7,0,10
02/20/2016,"Boston",42.35866,-71.05675,"Boston",32.99,58.91,46.59,0,4.17,13.83,32.21,10
02/21/2016,"Boston",42.35866,-71.05675,"Boston",42.89,52.97,48.7,0,0,12.74,1.57,10
02/22/2016,"Boston",42.35866,-71.05675,"Boston",29.93,41.99,36.9,0,0,8.17,0,10
02/23/2016,"Boston",42.35866,-71.05675,"Boston",26.69,37.85,33.25,0,0,11.03,0,9.78
02/24/2016,"Boston",42.35866,-71.05675,"Boston",37.85,55.31,41.4,0.56,83.33,11.81,2.68,2.76
02/25/2016,"Boston",42.35866,-71.05675,"Boston",41.81,61.07,53.23,0.45,33.33,22.27,54.36,9.34
02/26/2016,"Boston",42.35866,-71.05675,"Boston",26.69,40.73,34.63,0,4.17,19.12,40.04,10
02/27/2016,"Boston",42.35866,-71.05675,"Boston",20.75,37.85,29.75,0,0,11.82,29.08,10
02/28/2016,"Boston",42.35866,-71.05675,"Boston",35.87,57.83,45.38,0,0,14.49,1.34,10
02/29/2016,"Boston",42.35866,-71.05675,"Boston",42.89,62.87,50.24,0,0,16.47,38.48,10
03/01/2016,"Boston",42.35866,-71.05675,"Boston",34.79,47.93,39.34,0,0,12.54,56.15,10
03/02/2016,"Boston",42.35866,-71.05675,"Boston",25.97,52.07,41.14,0.42,37.5,18.81,36.91,9.34
03/03/2016,"Boston",42.35866,-71.05675,"Boston",20.75,33.89,27.21,0.01,4.17,9.82,29.08,10
03/04/2016,"Boston",42.35866,-71.05675,"Boston",26.69,30.11,28.27,0.02,8.33,11.29,30.42,7.35
03/05/2016,"Boston",42.35866,-71.05675,"Boston",23.99,32.99,29.1,0,4.17,10.24,1.34,10
03/06/2016,"Boston",42.35866,-71.05675,"Boston",29.75,40.01,34.05,0,0,6.84,0,10
03/07/2016,"Boston",42.35866,-71.05675,"Boston",30.65,50.81,41.83,0,0,11.81,37.8,10
03/08/2016,"Boston",42.35866,-71.05675,"Boston",37.49,47.03,42.45,0,0,8.44,0,9.95
03/09/2016,"Boston",42.35866,-71.05675,"Boston",41.81,75.83,58.48,0,0,13.51,1.34,9.43
03/10/2016,"Boston",42.35866,-71.05675,"Boston",55.13,65.93,61.39,0.39,45.83,9.32,36.69,8.24
03/11/2016,"Boston",42.35866,-71.05675,"Boston",42.53,49.91,45.1,0.16,41.67,6.83,0,9.25
03/12/2016,"Boston",42.35866,-71.05675,"Boston",35.69,59.81,46.29,0,0,11.06,1.12,10
03/13/2016,"Boston",42.35866,-71.05675,"Boston",47.03,62.87,53.96,0,0,9.26,1.34,10
03/14/2016,"Boston",42.35866,-71.05675,"Boston",39.11,44.15,40.96,0.19,33.33,16.9,1.34,9.2
03/15/2016,"Boston",42.35866,-71.05675,"Boston",40.91,45.05,43.07,1.06,83.33,16.86,31.54,2.76
03/16/2016,"Boston",42.35866,-71.05675,"Boston",40.91,48.11,43.8,0.08,16.67,8.52,0,9.49
03/17/2016,"Boston",42.35866,-71.05675,"Boston",42.89,62.87,50.02,0.09,20.83,11.16,45.63,8.7
03/18/2016,"Boston",42.35866,-71.05675,"Boston",36.95,51.89,45.46,0.03,16.67,14.54,40.26,9.79
03/19/2016,"Boston",42.35866,-71.05675,"Boston",28.67,44.87,35.97,0,0,11.07,0,10
03/20/2016,"Boston",42.35866,-71.05675,"Boston",25.97,34.97,31.78,0.01,4.17,10.57,0,9.66
03/21/2016,"Boston",42.35866,-71.05675,"Boston",27.95,42.89,34.87,0.11,41.67,9.87,1.12,6.54
03/22/2016,"Boston",42.35866,-71.05675,"Boston",32.81,48.83,40.5,0.01,4.17,14.86,31.32,10
03/23/2016,"Boston",42.35866,-71.05675,"Boston",41.99,61.97,48.92,0,0,11.93,2.01,10
03/24/2016,"Boston",42.35866,-71.05675,"Boston",36.95,41.99,38.91,0,0,16.01,1.34,7.56
03/25/2016,"Boston",42.35866,-71.05675,"Boston",37.31,45.05,40.74,0.13,29.17,6.23,0,2.89
03/26/2016,"Boston",42.35866,-71.05675,"Boston",34.79,40.91,38.18,0.01,8.33,10.48,0,10
03/27/2016,"Boston",42.35866,-71.05675,"Boston",34.79,41.27,37.72,0,0,7.27,0,10
03/28/2016,"Boston",42.35866,-71.05675,"Boston",37.85,45.95,41.47,0.45,45.83,10.86,30.65,7.12
03/29/2016,"Boston",42.35866,-71.05675,"Boston",38.75,50.99,44.75,0.03,8.33,20.95,45.63,10
03/30/2016,"Boston",42.35866,-71.05675,"Boston",34.61,57.83,44.45,0,0,11.77,30.42,10
03/31/2016,"Boston",42.35866,-71.05675,"Boston",43.97,69.89,59.28,0,0,23.2,51,10
04/01/2016,"Boston",42.35866,-71.05675,"Boston",59.81,68.81,63.41,0.05,8.33,17.86,36.69,10
04/02/2016,"Boston",42.35866,-71.05675,"Boston",42.71,56.75,48.54,0.3,45.83,8.95,0,8.79
04/03/2016,"Boston",42.35866,-71.05675,"Boston",28.67,41.99,34.17,0.44,41.67,16.06,48.32,7.92
04/04/2016,"Boston",42.35866,-71.05675,"Boston",23.99,29.93,26.93,0.39,54.17,10.96,0,4.7
04/05/2016,"Boston",42.35866,-71.05675,"Boston",22.91,36.95,29.72,0.03,8.33,12.68,0,10
04/06/2016,"Boston",42.35866,-71.05675,"Boston",25.79,41.99,34.95,0,0,10.25,31.76,10
04/07/2016,"Boston",42.35866,-71.05675,"Boston",43.07,57.11,51.78,1.03,45.83,17.12,40.71,7.38
04/08/2016,"Boston",42.35866,-71.05675,"Boston",36.77,51.89,46.49,0.09,8.33,15.19,39.82,10
04/09/2016,"Boston",42.35866,-71.05675,"Boston",32.81,44.15,38.7,0,0,9.35,1.34,10
04/10/2016,"Boston",42.35866,-71.05675,"Boston",30.65,48.83,40.29,0,0,11.72,31.32,10
04/11/2016,"Boston",42.35866,-71.05675,"Boston",41.99,58.01,50.34,0.02,8.33,16.67,41.61,10
04/12/2016,"Boston",42.35866,-71.05675,"Boston",43.79,59.99,53.19,0.18,16.67,16.2,38.48,8.79
04/13/2016,"Boston",42.35866,-71.05675,"Boston",38.57,49.91,43.34,0.02,8.33,10.22,0,10
04/14/2016,"Boston",42.35866,-71.05675,"Boston",38.75,48.83,43.09,0,0,10.53,0,10
04/15/2016,"Boston",42.35866,-71.05675,"Boston",37.85,51.35,45.67,0,0,11.23,31.32,10
04/16/2016,"Boston",42.35866,-71.05675,"Boston",41.81,52.97,46.24,0,0,13.63,34.23,10
04/17/2016,"Boston",42.35866,-71.05675,"Boston",38.75,53.69,47.59,0,0,7.53,0,10
04/18/2016,"Boston",42.35866,-71.05675,"Boston",43.97,66.11,51.26,0,0,8.7,0,10
04/19/2016,"Boston",42.35866,-71.05675,"Boston",43.97,52.79,47.73,0.02,4.17,8.55,0,9.92
04/20/2016,"Boston",42.35866,-71.05675,"Boston",44.69,51.17,48.2,0,0,11.95,1.12,10
04/21/2016,"Boston",42.35866,-71.05675,"Boston",42.71,76.91,59.16,0,0,9.61,0,10
04/22/2016,"Boston",42.35866,-71.05675,"Boston",57.83,77.99,65.7,0,0,7.7,1.34,10
04/23/2016,"Boston",42.35866,-71.05675,"Boston",50.81,61.97,57.18,0.07,29.17,8.17,29.08,9.5
04/24/2016,"Boston",42.35866,-71.05675,"Boston",41.63,50.45,46.51,0.01,8.33,9.48,0,10
04/25/2016,"Boston",42.35866,-71.05675,"Boston",44.87,55.31,50.05,0,0,4.49,0,10
04/26/2016,"Boston",42.35866,-71.05675,"Boston",36.95,50.09,41.52,0.26,12.5,13.71,1.34,8.46
04/27/2016,"Boston",42.35866,-71.05675,"Boston",36.77,61.61,48.2,0.02,8.33,9.83,0,9.98
04/28/2016,"Boston",42.35866,-71.05675,"Boston",40.55,52.07,47.68,0,0,10.45,0,10
04/29/2016,"Boston",42.35866,-71.05675,"Boston",43.79,50.27,46.85,0,0,12.21,0,10
04/30/2016,"Boston",42.35866,-71.05675,"Boston",41.63,55.31,49.32,0,0,10.74,0,10
05/01/2016,"Boston",42.35866,-71.05675,"Boston",42.89,52.97,47.15,0.11,20.83,7.38,0,9.39
05/02/2016,"Boston",42.35866,-71.05675,"Boston",43.97,50.99,47.48,0.32,45.83,8.08,0,2.85
05/03/2016,"Boston",42.35866,-71.05675,"Boston",44.87,49.01,46.6,0.13,33.33,5.11,0,9.99
05/04/2016,"Boston",42.35866,-71.05675,"Boston",43.97,48.83,45.87,0.46,29.17,12.33,1.34,8.77
05/05/2016,"Boston",42.35866,-71.05675,"Boston",43.97,46.67,45,0.19,41.67,16.49,29.3,7.2
05/06/2016,"Boston",42.35866,-71.05675,"Boston",45.95,52.79,48.41,0.09,25,11.51,0,9.41
05/07/2016,"Boston",42.35866,-71.05675,"Boston",45.95,50.81,47.32,0.02,8.33,8.34,0,2.89
05/08/2016,"Boston",42.35866,-71.05675,"Boston",46.13,61.97,53.74,0.02,8.33,11.91,37.13,7.65
05/09/2016,"Boston",42.35866,-71.05675,"Boston",45.95,64.13,55.75,0,0,15.27,37.36,10
05/10/2016,"Boston",42.35866,-71.05675,"Boston",46.31,69.89,58.83,0,0,9.39,0,10
05/11/2016,"Boston",42.35866,-71.05675,"Boston",53.51,66.83,61,0,0,7.25,0,10
05/12/2016,"Boston",42.35866,-71.05675,"Boston",54.59,65.57,61.24,0,0,9.19,30.2,9.99
